date,open,high,low,close
2019-02-22 07-AM,3914,3914,3886.15,3893
2019-02-22 08-AM,3893,3929,3890.5,3929
2019-02-22 09-AM,3929,3932.04,3918.5,3924.43
2019-02-22 10-AM,3924.43,3928.65,3916.8,3922.35
2019-02-22 11-AM,3922.35,3929.67,3917.78,3926.08
2019-02-22 12-PM,3926.08,3942.92,3924.99,3930.24
2019-02-22 01-PM,3930.24,3956.43,3930,3946.48
2019-02-22 02-PM,3946.48,3951.48,3933.47,3944.92
2019-02-22 03-PM,3944.92,3947.52,3921.22,3930.94
2019-02-22 04-PM,3930.94,3939.67,3927.14,3930.01
2019-02-22 05-PM,3930.01,3941.98,3924.29,3941.55
2019-02-22 06-PM,3941.55,3944,3940.72,3943.15
2019-02-22 07-PM,3943.15,3949.22,3937.5,3938
2019-02-22 08-PM,3938,3945,3930.99,3932.26
2019-02-22 09-PM,3932.26,3945.56,3930.99,3941.26
2019-02-22 10-PM,3941.26,3948.15,3941,3946
2019-02-22 11-PM,3946,3950.68,3942.01,3942.02
2019-02-23 12-AM,3942.02,3942.02,3933.09,3937.5
2019-02-23 01-AM,3937.5,3947.5,3936.24,3947.5
2019-02-23 02-AM,3947.5,3948,3939.39,3940
2019-02-23 03-AM,3940,3943.92,3938,3943.92
2019-02-23 04-AM,3943.92,3943.92,3921,3926.24
2019-02-23 05-AM,3926.24,3927.99,3915.44,3927.98
2019-02-23 06-AM,3927.98,3930,3923.05,3929.72
2019-02-23 07-AM,3929.72,3930,3924.86,3927.01
2019-02-23 08-AM,3927.01,3927.01,3911.3,3922.38
2019-02-23 09-AM,3922.38,3932,3915.36,3932
2019-02-23 10-AM,3932,3938,3931.89,3937.99
2019-02-23 11-AM,3937.99,3943.02,3933.61,3937.01
2019-02-23 12-PM,3937.01,3939.05,3931.6,3938
2019-02-23 01-PM,3938,3939.55,3930,3932.99
2019-02-23 02-PM,3932.99,3933.84,3932.14,3933.84
2019-02-23 03-PM,3933.84,3933.84,3912.27,3925
2019-02-23 04-PM,3925,3975,3923.11,3960.02
2019-02-23 05-PM,3960.02,4090,3948.34,4089.76
2019-02-23 06-PM,4089.76,4134.45,4078.8,4093.6
2019-02-23 07-PM,4093.6,4128.57,4093.59,4098.5
2019-02-23 08-PM,4098.5,4156.1,4098.5,4140.99
2019-02-23 09-PM,4140.99,4140.99,4105.01,4106.28
2019-02-23 10-PM,4106.28,4119.83,4100,4114.99
2019-02-23 11-PM,4114.99,4115.03,4106,4110
2019-02-24 12-AM,4110,4130.99,4109.99,4126.56
2019-02-24 01-AM,4126.56,4139,4119.66,4132.53
2019-02-24 02-AM,4132.53,4163.36,4129,4150.01
2019-02-24 03-AM,4150.01,4188.79,4144.99,4162.51
2019-02-24 04-AM,4162.51,4169.34,4150,4151
2019-02-24 05-AM,4151,4163.64,4150,4159
2019-02-24 06-AM,4159,4168.99,4158,4160
2019-02-24 07-AM,4160,4163.09,4153.14,4163.07
2019-02-24 08-AM,4163.07,4163.09,4127.83,4132.92
2019-02-24 09-AM,4132.92,4142,4120.72,4132.5
2019-02-24 10-AM,4132.5,4139.95,4130,4137.07
2019-02-24 11-AM,4137.07,4138.57,4131,4132.25
2019-02-24 12-PM,4132.25,4133,4100.57,4108.01
2019-02-24 01-PM,4108.01,4118.6,4060.68,4084.05
2019-02-24 02-PM,4084.05,4084.34,3725.6,3795
2019-02-24 03-PM,3795,3824.24,3776.07,3782
2019-02-24 04-PM,3782,3788.82,3712.84,3759.12
2019-02-24 05-PM,3759.12,3785,3749,3761
2019-02-24 06-PM,3761,3787.9,3755,3781
2019-02-24 07-PM,3781,3781,3768.4,3773.01
2019-02-24 08-PM,3773.01,3786,3770.41,3786
2019-02-24 09-PM,3786,3806.24,3781.01,3788.37
2019-02-24 10-PM,3788.37,3788.37,3741.79,3762.01
2019-02-24 11-PM,3762.01,3776.99,3730,3734.22
2019-02-25 12-AM,3734.22,3763.53,3731.09,3760.58
2019-02-25 01-AM,3760.58,3768.59,3755.97,3763.01
2019-02-25 02-AM,3763.01,3773.46,3758,3773.46
2019-02-25 03-AM,3773.46,3782.91,3770.02,3776.23
2019-02-25 04-AM,3776.23,3786.65,3774.65,3781
2019-02-25 05-AM,3781,3781.69,3760,3781.69
2019-02-25 06-AM,3781.69,3789.79,3772.33,3776.27
2019-02-25 07-AM,3776.27,3778.01,3758,3758.63
2019-02-25 08-AM,3758.63,3774,3758.63,3773.39
2019-02-25 09-AM,3773.39,3779.71,3772.78,3773
2019-02-25 10-AM,3773,3785.91,3744.45,3781.95
2019-02-25 11-AM,3781.95,3789.72,3777.11,3779.33
2019-02-25 12-PM,3779.33,3799.82,3779.3,3788.95
2019-02-25 01-PM,3788.95,3792.15,3785,3790.5
2019-02-25 02-PM,3790.5,3790.5,3766.97,3778.11
2019-02-25 03-PM,3778.11,3790,3778.11,3789.99
2019-02-25 04-PM,3789.99,3833,3785.6,3830
2019-02-25 05-PM,3830,3835.62,3812.28,3821.67
2019-02-25 06-PM,3821.67,3859,3820.11,3858.17
2019-02-25 07-PM,3858.17,3860,3845.77,3845.78
2019-02-25 08-PM,3845.78,3852.82,3802.94,3827.1
2019-02-25 09-PM,3827.1,3829.35,3803.45,3804.81
2019-02-25 10-PM,3804.81,3825,3804.79,3821.43
2019-02-25 11-PM,3821.43,3830.34,3816.19,3818.79
2019-02-26 12-AM,3818.79,3820.99,3811.91,3819.98
2019-02-26 01-AM,3819.98,3819.99,3815.44,3819
2019-02-26 02-AM,3819,3826.37,3818.98,3822.8
2019-02-26 03-AM,3822.8,3825,3822.79,3824.49
2019-02-26 04-AM,3824.49,3824.49,3813,3814.41
2019-02-26 05-AM,3814.41,3815.99,3763.71,3792.99
2019-02-26 06-AM,3792.99,3798.23,3766.1,3776.74
2019-02-26 07-AM,3776.74,3786,3771.39,3786
2019-02-26 08-AM,3786,3790.9,3785.99,3790.57
2019-02-26 09-AM,3790.57,3790.57,3771.19,3790
2019-02-26 10-AM,3790,3807,3790,3800
2019-02-26 11-AM,3800,3801.98,3786.44,3789
2019-02-26 12-PM,3789,3794.39,3783.48,3788.49
2019-02-26 01-PM,3788.49,3791,3775,3790.6
2019-02-26 02-PM,3790.6,3818.02,3786.82,3811.58
2019-02-26 03-PM,3811.58,3818.39,3804.01,3811.51
2019-02-26 04-PM,3811.51,3811.51,3790.85,3792.21
2019-02-26 05-PM,3792.21,3801.37,3785,3799.99
2019-02-26 06-PM,3799.99,3809,3791.1,3792.96
2019-02-26 07-PM,3792.96,3807.63,3792.9,3800.01
2019-02-26 08-PM,3800.01,3806.96,3795,3795.76
2019-02-26 09-PM,3795.76,3799.99,3788.02,3790.82
2019-02-26 10-PM,3790.82,3800,3786.38,3796.29
2019-02-26 11-PM,3796.29,3799.99,3792.5,3799.48
2019-02-27 12-AM,3799.48,3799.49,3781.15,3784.6
2019-02-27 01-AM,3784.6,3788.89,3782.5,3782.74
2019-02-27 02-AM,3782.74,3804.9,3782.74,3802.01
2019-02-27 03-AM,3802.01,3804.75,3797.99,3800.3
2019-02-27 04-AM,3800.3,3808,3800.29,3801.28
2019-02-27 05-AM,3801.28,3807.5,3800,3807.5
2019-02-27 06-AM,3807.5,3807.5,3795.65,3797.49
2019-02-27 07-AM,3797.49,3809,3791.99,3807.69
2019-02-27 08-AM,3807.69,3817,3807.69,3810.37
2019-02-27 09-AM,3810.37,3810.37,3809.14,3810.19
2019-02-27 10-AM,3810.19,3811.5,3807,3807
2019-02-27 11-AM,3807,3814.05,3807,3813.26
2019-02-27 12-PM,3813.26,3823.13,3808.03,3811.39
2019-02-27 01-PM,3811.39,3820.6,3811.1,3813.03
2019-02-27 02-PM,3813.03,3813.03,3780,3805.01
2019-02-27 03-PM,3805.01,3805.01,3796.53,3797.7
2019-02-27 04-PM,3797.7,3804,3795,3801.43
2019-02-27 05-PM,3801.43,3806.13,3801.42,3804.53
2019-02-27 06-PM,3804.53,3805.27,3796.81,3796.99
2019-02-27 07-PM,3796.99,3803.19,3796.62,3803.18
2019-02-27 08-PM,3803.18,3803.19,3655,3724.77
2019-02-27 09-PM,3724.77,3749,3712.96,3749
2019-02-27 10-PM,3749,3775,3742.98,3775
2019-02-27 11-PM,3775,3809,3770.45,3799.92
2019-02-28 12-AM,3799.92,3808.02,3792.41,3806.05
2019-02-28 01-AM,3806.05,3814.99,3805.97,3812.7
2019-02-28 02-AM,3812.7,3814.99,3803.05,3803.4
2019-02-28 03-AM,3803.4,3805.99,3800,3801.58
2019-02-28 04-AM,3801.58,3809.09,3800.02,3806.51
2019-02-28 05-AM,3806.51,3809.99,3806.3,3809.99
2019-02-28 06-AM,3809.99,3809.99,3804.31,3804.62
2019-02-28 07-AM,3804.62,3805.39,3801,3804.57
2019-02-28 08-AM,3804.57,3835.55,3804.56,3824.99
2019-02-28 09-AM,3824.99,3830.27,3818.68,3825.5
2019-02-28 10-AM,3825.5,3825.51,3815,3815.01
2019-02-28 11-AM,3815.01,3825.7,3815,3821.37
2019-02-28 12-PM,3821.37,3826.62,3816,3819.15
2019-02-28 01-PM,3819.15,3819.15,3814.98,3815
2019-02-28 02-PM,3815,3824.36,3814.99,3820.94
2019-02-28 03-PM,3820.94,3899.99,3755.21,3841.85
2019-02-28 04-PM,3841.85,3859.5,3803,3823.65
2019-02-28 05-PM,3823.65,3823.65,3781.44,3795.99
2019-02-28 06-PM,3795.99,3815,3783.27,3814.99
2019-02-28 07-PM,3814.99,3819.15,3794.22,3808.29
2019-02-28 08-PM,3808.29,3810,3794.5,3803.17
2019-02-28 09-PM,3803.17,3807,3800,3802.55
2019-02-28 10-PM,3802.55,3802.55,3786.59,3794.84
2019-02-28 11-PM,3794.84,3801.43,3788.28,3792.14
2019-03-01 12-AM,3792.14,3799.77,3792.14,3794.99
2019-03-01 01-AM,3794.99,3804.74,3791.66,3804
2019-03-01 02-AM,3804,3804.82,3799.91,3800.67
2019-03-01 03-AM,3800.67,3806.52,3800.66,3806.51
2019-03-01 04-AM,3806.51,3806.52,3799.94,3802.13
2019-03-01 05-AM,3802.13,3803,3800.15,3800.39
2019-03-01 06-AM,3800.39,3802,3800,3801.79
2019-03-01 07-AM,3801.79,3809.28,3791.31,3809.28
2019-03-01 08-AM,3809.28,3809.99,3802.86,3809.4
2019-03-01 09-AM,3809.4,3826,3809.39,3816.19
2019-03-01 10-AM,3816.19,3816.2,3809.21,3811.72
2019-03-01 11-AM,3811.72,3815,3809.4,3810.19
2019-03-01 12-PM,3810.19,3811.66,3808.87,3809.85
2019-03-01 01-PM,3809.85,3817.26,3807.32,3817
2019-03-01 02-PM,3817,3819.97,3813.02,3819.88
2019-03-01 03-PM,3819.88,3819.99,3814.57,3815.28
2019-03-01 04-PM,3815.28,3833,3815.27,3828.56
2019-03-01 05-PM,3828.56,3843,3828.52,3833.71
2019-03-01 06-PM,3833.71,3835.74,3824.82,3834.34
2019-03-01 07-PM,3834.34,3835.88,3827.66,3829.67
2019-03-01 08-PM,3829.67,3829.99,3827.62,3829.01
2019-03-01 09-PM,3829.01,3834.51,3828,3829.33
2019-03-01 10-PM,3829.33,3840,3792,3814.01
2019-03-01 11-PM,3814.01,3816,3805,3806.17
2019-03-02 12-AM,3806.17,3814.08,3802.94,3811.72
2019-03-02 01-AM,3811.72,3815.47,3810,3815.35
2019-03-02 02-AM,3815.35,3816,3812.5,3815.3
2019-03-02 03-AM,3815.3,3818.08,3814.29,3816.81
2019-03-02 04-AM,3816.81,3816.81,3795,3803
2019-03-02 05-AM,3803,3810,3796.57,3804.46
2019-03-02 06-AM,3804.46,3807.25,3802.15,3802.15
2019-03-02 07-AM,3802.15,3802.16,3785.25,3792.82
2019-03-02 08-AM,3792.82,3800.99,3763,3797.14
2019-03-02 09-AM,3797.14,3801.62,3794,3794.01
2019-03-02 10-AM,3794.01,3802.68,3791.85,3802.68
2019-03-02 11-AM,3802.68,3816.21,3802.09,3808.89
2019-03-02 12-PM,3808.89,3814.91,3807,3811.01
2019-03-02 01-PM,3811.01,3817,3810,3811.43
2019-03-02 02-PM,3811.43,3812,3805.08,3808
2019-03-02 03-PM,3808,3813.67,3801,3801.01
2019-03-02 04-PM,3801.01,3810.27,3793,3805.81
2019-03-02 05-PM,3805.81,3805.81,3796.79,3799.65
2019-03-02 06-PM,3799.65,3805.8,3793.87,3803.01
2019-03-02 07-PM,3803.01,3808.08,3800.02,3808.07
2019-03-02 08-PM,3808.07,3808.29,3801,3803.01
2019-03-02 09-PM,3803.01,3810,3801.75,3810
2019-03-02 10-PM,3810,3813.83,3805.51,3811.85
2019-03-02 11-PM,3811.85,3812,3807.98,3809.7
2019-03-03 12-AM,3809.7,3815.48,3809.01,3814.24
2019-03-03 01-AM,3814.24,3815.48,3813.45,3815.48
2019-03-03 02-AM,3815.48,3815.48,3807.98,3809.53
2019-03-03 03-AM,3809.53,3812.19,3807.98,3810.33
2019-03-03 04-AM,3810.33,3814.35,3810.32,3812.58
2019-03-03 05-AM,3812.58,3812.58,3810,3811.45
2019-03-03 06-AM,3811.45,3811.65,3810.01,3811.63
2019-03-03 07-AM,3811.63,3811.63,3810.29,3811.09
2019-03-03 08-AM,3811.09,3811.14,3801,3803.46
2019-03-03 09-AM,3803.46,3809.27,3803.46,3807.74
2019-03-03 10-AM,3807.74,3809.27,3807.73,3809.27
2019-03-03 11-AM,3809.27,3813,3809,3809.01
2019-03-03 12-PM,3809.01,3809.21,3805.8,3808.4
2019-03-03 01-PM,3808.4,3809.21,3778.78,3809.21
2019-03-03 02-PM,3809.21,3809.99,3800.2,3802.18
2019-03-03 03-PM,3802.18,3802.18,3780.42,3785.82
2019-03-03 04-PM,3785.82,3793.87,3774.08,3790.08
2019-03-03 05-PM,3790.08,3793.34,3790.07,3792.92
2019-03-03 06-PM,3792.92,3792.99,3790.07,3792.01
2019-03-03 07-PM,3792.01,3792.02,3789.87,3790.72
2019-03-03 08-PM,3790.72,3795.09,3790.72,3794.92
2019-03-03 09-PM,3794.92,3794.92,3786.83,3788.98
2019-03-03 10-PM,3788.98,3790.62,3781.2,3785
2019-03-03 11-PM,3785,3789.19,3763.62,3786.93
2019-03-04 12-AM,3786.93,3804.99,3786.93,3804.37
2019-03-04 01-AM,3804.37,3804.99,3800.21,3803.74
2019-03-04 02-AM,3803.74,3803.74,3790,3790
2019-03-04 03-AM,3790,3790.71,3773.89,3783.03
2019-03-04 04-AM,3783.03,3783.03,3724.56,3748.78
2019-03-04 05-AM,3748.78,3748.78,3691.85,3723.52
2019-03-04 06-AM,3723.52,3727,3709.22,3725.72
2019-03-04 07-AM,3725.72,3733.23,3721.13,3721.13
2019-03-04 08-AM,3721.13,3723.34,3706.53,3707.69
2019-03-04 09-AM,3707.69,3717.57,3700.6,3702.55
2019-03-04 10-AM,3702.55,3703.37,3672.39,3697.21
2019-03-04 11-AM,3697.21,3715.36,3689.41,3703.17
2019-03-04 12-PM,3703.17,3705.05,3691.43,3696.07
2019-03-04 01-PM,3696.07,3708.93,3689.39,3704.99
2019-03-04 02-PM,3704.99,3709.28,3703,3707.95
2019-03-04 03-PM,3707.95,3716.9,3697.17,3703.37
2019-03-04 04-PM,3703.37,3715,3702.64,3713.41
2019-03-04 05-PM,3713.41,3718,3712,3712
2019-03-04 06-PM,3712,3712,3700,3707.06
2019-03-04 07-PM,3707.06,3707.87,3700.25,3703.67
2019-03-04 08-PM,3703.67,3716.85,3703.17,3704.02
2019-03-04 09-PM,3704.02,3708.94,3697,3701.04
2019-03-04 10-PM,3701.04,3705.44,3689.31,3689.34
2019-03-04 11-PM,3689.34,3702.3,3683,3700.72
2019-03-05 12-AM,3700.72,3707.33,3700.01,3704.43
2019-03-05 01-AM,3704.43,3706.97,3697.5,3698.02
2019-03-05 02-AM,3698.02,3703,3692.36,3693.64
2019-03-05 03-AM,3693.64,3700.44,3693.63,3695.26
2019-03-05 04-AM,3695.26,3705,3693.85,3704
2019-03-05 05-AM,3704,3707.12,3703.99,3706.68
2019-03-05 06-AM,3706.68,3710,3706.68,3709.5
2019-03-05 07-AM,3709.5,3715,3709.5,3715
2019-03-05 08-AM,3715,3729.01,3714.99,3728.8
2019-03-05 09-AM,3728.8,3728.81,3720.26,3720.36
2019-03-05 10-AM,3720.36,3723.6,3716.35,3722.11
2019-03-05 11-AM,3722.11,3723.6,3718.83,3723.59
2019-03-05 12-PM,3723.59,3742.28,3723.59,3731.99
2019-03-05 01-PM,3731.99,3843.08,3731.99,3836.61
2019-03-05 02-PM,3836.61,3837.05,3805.07,3819.5
2019-03-05 03-PM,3819.5,3837.17,3815,3825.01
2019-03-05 04-PM,3825.01,3874.98,3813.98,3832.97
2019-03-05 05-PM,3832.97,3845.89,3824.09,3838.91
2019-03-05 06-PM,3838.91,3845.29,3827.86,3838.31
2019-03-05 07-PM,3838.31,3851.55,3836.96,3849.01
2019-03-05 08-PM,3849.01,3849.01,3832.6,3838.49
2019-03-05 09-PM,3838.49,3839.91,3826,3834.83
2019-03-05 10-PM,3834.83,3836,3826.6,3835
2019-03-05 11-PM,3835,3844.59,3834,3844.59
2019-03-06 12-AM,3844.59,3857.46,3812.35,3831.99
2019-03-06 01-AM,3831.99,3831.99,3820,3829.25
2019-03-06 02-AM,3829.25,3830.6,3825.13,3830.41
2019-03-06 03-AM,3830.41,3831,3816,3819.54
2019-03-06 04-AM,3819.54,3826.06,3812,3822.04
2019-03-06 05-AM,3822.04,3834.14,3821.76,3824.3
2019-03-06 06-AM,3824.3,3846.91,3822.45,3837.71
2019-03-06 07-AM,3837.71,3845.66,3837.71,3837.71
2019-03-06 08-AM,3837.71,3837.72,3827.5,3835.17
2019-03-06 09-AM,3835.17,3844.99,3827.91,3843.47
2019-03-06 10-AM,3843.47,3894.7,3836,3846.04
2019-03-06 11-AM,3846.04,3859.56,3840.01,3852.02
2019-03-06 12-PM,3852.02,3854.95,3845,3846.69
2019-03-06 01-PM,3846.69,3850.51,3834.09,3840.57
2019-03-06 02-PM,3840.57,3840.57,3825.1,3838
2019-03-06 03-PM,3838,3850,3837.99,3848.32
2019-03-06 04-PM,3848.32,3857.1,3842,3857.1
2019-03-06 05-PM,3857.1,3857.1,3845,3846.91
2019-03-06 06-PM,3846.91,3849.93,3840.17,3849.93
2019-03-06 07-PM,3849.93,3849.93,3841.87,3844.95
2019-03-06 08-PM,3844.95,3848.02,3842.3,3843.49
2019-03-06 09-PM,3843.49,3849.99,3840.77,3848
2019-03-06 10-PM,3848,3854.75,3845.41,3853
2019-03-06 11-PM,3853,3855.5,3850,3851.89
2019-03-07 12-AM,3851.89,3870,3846.18,3864.47
2019-03-07 01-AM,3864.47,3887.43,3860,3870.14
2019-03-07 02-AM,3870.14,3870.14,3861.34,3867.5
2019-03-07 03-AM,3867.5,3884.37,3865.06,3874.42
2019-03-07 04-AM,3874.42,3891,3868.46,3884.49
2019-03-07 05-AM,3884.49,3887,3860.2,3866.03
2019-03-07 06-AM,3866.03,3867.29,3842.76,3857.66
2019-03-07 07-AM,3857.66,3859.91,3855.26,3859.91
2019-03-07 08-AM,3859.91,3859.91,3846.24,3848.22
2019-03-07 09-AM,3848.22,3849.89,3839.05,3844.32
2019-03-07 10-AM,3844.32,3845.49,3830.79,3845.02
2019-03-07 11-AM,3845.02,3853.06,3844.99,3851.2
2019-03-07 12-PM,3851.2,3865,3845,3863.38
2019-03-07 01-PM,3863.38,3866.01,3856.57,3858
2019-03-07 02-PM,3858,3875,3845,3875
2019-03-07 03-PM,3875,3884.45,3862.2,3862.21
2019-03-07 04-PM,3862.21,3872.14,3862.13,3872.14
2019-03-07 05-PM,3872.14,3879,3853.03,3859.66
2019-03-07 06-PM,3859.66,3870.48,3859.46,3869
2019-03-07 07-PM,3869,3873.57,3863.32,3865
2019-03-07 08-PM,3865,3872.86,3862.09,3870.44
2019-03-07 09-PM,3870.44,3871.93,3862,3871.01
2019-03-07 10-PM,3871.01,3873.57,3860.9,3864.41
2019-03-07 11-PM,3864.41,3868.04,3852.52,3857.05
2019-03-08 12-AM,3857.05,3866,3850,3864.11
2019-03-08 01-AM,3864.11,3868.67,3856,3858.52
2019-03-08 02-AM,3858.52,3863.63,3858.51,3860.01
2019-03-08 03-AM,3860.01,3861.39,3854.32,3856.56
2019-03-08 04-AM,3856.56,3868.98,3856.56,3866.99
2019-03-08 05-AM,3866.99,3877.02,3866.98,3877.01
2019-03-08 06-AM,3877.01,3909.1,3874.5,3888.88
2019-03-08 07-AM,3888.88,3888.89,3862.19,3870.99
2019-03-08 08-AM,3870.99,3871,3861.16,3863.24
2019-03-08 09-AM,3863.24,3867,3857.28,3866.86
2019-03-08 10-AM,3866.86,3886.46,3866.85,3886.41
2019-03-08 11-AM,3886.41,3886.81,3875.15,3876.08
2019-03-08 12-PM,3876.08,3880.82,3869.77,3879.16
2019-03-08 01-PM,3879.16,3887.07,3875,3886.02
2019-03-08 02-PM,3886.02,3895.55,3883.21,3895.55
2019-03-08 03-PM,3895.55,3895.55,3885.98,3887.5
2019-03-08 04-PM,3887.5,3889.99,3878.36,3882.48
2019-03-08 05-PM,3882.48,3893.5,3881.53,3892.49
2019-03-08 06-PM,3892.49,3892.49,3885.43,3888.24
2019-03-08 07-PM,3888.24,3899,3886.97,3898.49
2019-03-08 08-PM,3898.49,3910.88,3890,3896.85
2019-03-08 09-PM,3896.85,3898.38,3870,3871.03
2019-03-08 10-PM,3871.03,3871.04,3771,3828.51
2019-03-08 11-PM,3828.51,3848.38,3826.23,3843.12
2019-03-09 12-AM,3843.12,3855.88,3834.59,3850.51
2019-03-09 01-AM,3850.51,3860,3849.17,3855.86
2019-03-09 02-AM,3855.86,3862.5,3849,3860.87
2019-03-09 03-AM,3860.87,3863,3852.36,3852.52
2019-03-09 04-AM,3852.52,3857,3850,3857
2019-03-09 05-AM,3857,3860.99,3856.81,3859.98
2019-03-09 06-AM,3859.98,3894.69,3859.98,3888.41
2019-03-09 07-AM,3888.41,3926.85,3881.13,3887.93
2019-03-09 08-AM,3887.93,3899.32,3887.93,3895.31
2019-03-09 09-AM,3895.31,3908.28,3894.52,3895.01
2019-03-09 10-AM,3895.01,3899.98,3891.22,3891.36
2019-03-09 11-AM,3891.36,3897.44,3891.35,3897.11
2019-03-09 12-PM,3897.11,3904,3897.11,3903.99
2019-03-09 01-PM,3903.99,3930.36,3896,3905
2019-03-09 02-PM,3905,3930,3901.01,3924.73
2019-03-09 03-PM,3924.73,3944.44,3916.09,3927.87
2019-03-09 04-PM,3927.87,3947.33,3901.22,3906.45
2019-03-09 05-PM,3906.45,3906.91,3884.32,3898.43
2019-03-09 06-PM,3898.43,3915.9,3897.25,3910.01
2019-03-09 07-PM,3910.01,3911.63,3902.91,3909.65
2019-03-09 08-PM,3909.65,3910.99,3892,3892.01
2019-03-09 09-PM,3892.01,3901,3891.25,3893.01
2019-03-09 10-PM,3893.01,3900,3888.68,3898.46
2019-03-09 11-PM,3898.46,3917,3898.29,3917
2019-03-10 12-AM,3917,3917,3906.4,3907.33
2019-03-10 01-AM,3907.33,3916.33,3907.33,3916.02
2019-03-10 02-AM,3916.02,3916.84,3910,3910.39
2019-03-10 03-AM,3910.39,3910.39,3897.73,3903.04
2019-03-10 04-AM,3903.04,3904.39,3891,3902
2019-03-10 05-AM,3902,3903.71,3895.7,3902.83
2019-03-10 06-AM,3902.83,3902.83,3872.99,3884.44
2019-03-10 07-AM,3884.44,3889.01,3867.84,3887.68
2019-03-10 08-AM,3887.68,3898.04,3885.15,3894.09
2019-03-10 09-AM,3894.09,3894.09,3881.1,3884.51
2019-03-10 10-AM,3884.51,3891.43,3882.73,3887.89
2019-03-10 11-AM,3887.89,3896.1,3886.22,3890.02
2019-03-10 12-PM,3890.02,3896.5,3886.67,3889.47
2019-03-10 01-PM,3889.47,3889.47,3873.32,3878.33
2019-03-10 02-PM,3878.33,3896.51,3878.33,3895.48
2019-03-10 03-PM,3895.48,3896.48,3890.01,3890.02
2019-03-10 04-PM,3890.02,3890.02,3873.26,3876.85
2019-03-10 05-PM,3876.85,3890,3876.84,3886.01
2019-03-10 06-PM,3886.01,3886.02,3880,3881.43
2019-03-10 07-PM,3881.43,3885,3880.52,3884.08
2019-03-10 08-PM,3884.08,3898,3884.07,3897.84
2019-03-10 09-PM,3897.84,3902.25,3895.5,3895.51
2019-03-10 10-PM,3895.51,3909,3895.13,3902.77
2019-03-10 11-PM,3902.77,3907.63,3900.02,3900.92
2019-03-11 12-AM,3900.92,3904.59,3900.92,3902.51
2019-03-11 01-AM,3902.51,3911.83,3902.5,3905.02
2019-03-11 02-AM,3905.02,3910.58,3903.41,3906.1
2019-03-11 03-AM,3906.1,3909.9,3906.09,3909.44
2019-03-11 04-AM,3909.44,3909.75,3890.03,3890.04
2019-03-11 05-AM,3890.04,3894.17,3845.86,3865.66
2019-03-11 06-AM,3865.66,3876,3859.83,3876
2019-03-11 07-AM,3876,3878,3865.48,3865.48
2019-03-11 08-AM,3865.48,3871.72,3864.22,3870.99
2019-03-11 09-AM,3870.99,3874.61,3851.05,3874.61
2019-03-11 10-AM,3874.61,3875,3858.58,3859.48
2019-03-11 11-AM,3859.48,3865.02,3853.91,3857.79
2019-03-11 12-PM,3857.79,3857.79,3817.01,3830.5
2019-03-11 01-PM,3830.5,3845.87,3820.15,3845.87
2019-03-11 02-PM,3845.87,3845.87,3833.61,3841.4
2019-03-11 03-PM,3841.4,3843,3830,3835.02
2019-03-11 04-PM,3835.02,3845.83,3835.02,3838.88
2019-03-11 05-PM,3838.88,3850,3838.68,3849.18
2019-03-11 06-PM,3849.18,3857.5,3844.37,3850
2019-03-11 07-PM,3850,3852,3837.64,3840.01
2019-03-11 08-PM,3840.01,3849.5,3840,3848.84
2019-03-11 09-PM,3848.84,3852.3,3846.36,3852.28
2019-03-11 10-PM,3852.28,3860.36,3850.58,3854.1
2019-03-11 11-PM,3854.1,3856.74,3846,3849.68
2019-03-12 12-AM,3849.68,3851.5,3826.05,3829.8
2019-03-12 01-AM,3829.8,3836.27,3812.53,3820.81
2019-03-12 02-AM,3820.81,3823.97,3798.16,3811.48
2019-03-12 03-AM,3811.48,3819.04,3801.62,3808.34
2019-03-12 04-AM,3808.34,3817,3800,3815.53
2019-03-12 05-AM,3815.53,3825,3815.53,3820.01
2019-03-12 06-AM,3820.01,3820.01,3816.99,3820.01
2019-03-12 07-AM,3820.01,3825,3820,3825
2019-03-12 08-AM,3825,3861.06,3824.99,3857.14
2019-03-12 09-AM,3857.14,3860.94,3854.41,3860.43
2019-03-12 10-AM,3860.43,3870,3860.42,3867.67
2019-03-12 11-AM,3867.67,3869.25,3859.33,3859.33
2019-03-12 12-PM,3859.33,3870,3859.32,3870
2019-03-12 01-PM,3870,3875.33,3862.51,3865.85
2019-03-12 02-PM,3865.85,3865.85,3861.2,3865.45
2019-03-12 03-PM,3865.45,3865.47,3848.99,3849.99
2019-03-12 04-PM,3849.99,3860,3841.94,3860
2019-03-12 05-PM,3860,3862.92,3857.04,3857.27
2019-03-12 06-PM,3857.27,3858.99,3852.53,3855.29
2019-03-12 07-PM,3855.29,3857.04,3850,3854.42
2019-03-12 08-PM,3854.42,3866,3854.42,3865.25
2019-03-12 09-PM,3865.25,3869.23,3860,3862.05
2019-03-12 10-PM,3862.05,3867.65,3860,3867.04
2019-03-12 11-PM,3867.04,3867.4,3855.05,3860
2019-03-13 12-AM,3860,3862.98,3855.56,3861.85
2019-03-13 01-AM,3861.85,3864.48,3856.2,3861.12
2019-03-13 02-AM,3861.12,3861.61,3856.82,3858.64
2019-03-13 03-AM,3858.64,3869,3858.64,3868.08
2019-03-13 04-AM,3868.08,3868.28,3862.94,3862.95
2019-03-13 05-AM,3862.95,3865.01,3858.98,3859.15
2019-03-13 06-AM,3859.15,3863.32,3854.77,3855.66
